Date,Open,High,Low,Close,Volume,Marketcap,Vol/Cap,HL_spread,OH_spread
2024-04-30,-0.018666912205260885,-0.0174641123801211,0.00834947509891776,-0.09635626784175352,1.86688479089564,-0.03749064106627821,1.3218780691506031,-0.01818741638940599,0.06051506077001564
2024-04-29,0.04382514615266175,-0.021989617413927253,0.09659000937065297,-0.01917145424792417,0.9457792729163198,-0.028475736574504085,0.5718732163728154,-0.031391862868114496,0.05323455791253534
2024-04-28,0.010242208790906064,-0.02774480453890213,0.08645240178716736,0.035552399248557215,-0.039500071123991634,-0.01568495451582045,-0.22604789101481443,-0.036113894818064436,-0.01942116908130261
2024-04-27,-0.023426877505364426,-0.018404006419149306,0.08831997145468205,0.004751034915696903,0.31024818762032147,-0.016718146912515806,0.05395539718757194,-0.02701101856628678,-0.024081511248446073
2024-04-26,0.0238016723933963,-0.02089725059235621,0.08346041301184176,0.04839798229239221,0.8975743584543103,-0.023900996506792973,0.5292911041992137,-0.02901053628314779,-0.017895339750050615
2024-04-25,0.21943738225677809,-0.022493893250836502,0.07221027672950925,-0.029009461963190333,1.341087020999015,-0.02649635484987609,0.8872566113614256,-0.029488173490682945,0.21323827175148727
2024-04-24,-0.030291338203626166,-0.025023479549006127,0.07507379739066962,0.43596188999682484,1.3365000053234688,-0.021790261880451463,0.8789194042982541,-0.03228570820663431,-0.37323309949100714
2024-04-23,0.01300749491679551,-0.030425376080274878,0.09795430455478,-0.03215721215290541,0.6644776800317959,-0.005595791353967856,0.3284841829472764,-0.03991372562495559,0.03686552647411881
2024-04-22,0.057555960932516144,-0.026436488040449097,0.0699368822345852,0.02180495588509739,1.2583345829624069,0.006289861798043212,0.7896124472879968,-0.03318383751562147,0.0325193738953866
2024-04-21,0.016591669265830288,-0.02930292505787444,0.07859387541591517,-0.023374638686209193,0.22016777630781204,0.017138163249505508,-0.0388677385299052,-0.036887814483256835,0.032981224386469686
2024-04-20,0.18183384572436675,-0.027363609758917565,0.09387744520580886,0.031152351586408923,0.45034431205823217,0.01809495395759542,0.14191440262393668,-0.03646737338145183,0.13277046264911146
2024-04-19,0.11875578527408301,-0.02933526621494556,0.06173430946506744,0.06283908507877267,2.9047385120670346,0.014147153979350074,2.081532903056004,-0.03525676922642744,0.052891656482408456
2024-04-18,-0.025039093278264254,-0.021918908000723995,0.03549424479661052,0.1370853800769557,1.8610415374675164,-0.046011763416908984,1.3271940725265325,-0.025294446899006107,-0.1308042492465334
2024-04-17,0.03972123812259278,-0.023710700432528257,0.017703866614246434,-0.02665328745964526,1.9701329477018645,-0.08394780678207765,1.4622714976163154,-0.025320915716552088,0.0556332272485912
2024-04-16,0.07077082879715736,-0.022104388768328428,0.04200501916143343,-0.02940318841114573,2.183792360462162,-0.08217299490759503,1.6353838486511874,-0.026121151200349458,0.0847273471739397
2024-04-15,0.26750754097644797,-0.025849653770066098,-0.008792100333907881,0.13039306115656107,2.4321011964007355,-0.09571327962418763,1.8583579780420152,-0.024833741574760825,0.12802316461703694
2024-04-14,-0.009100593717440257,-0.021213301408053907,-0.05525956004639359,0.2694465233733545,2.89202562250184,-0.10100127178106601,2.2463150382166037,-0.015640009449269788,-0.22234006336872916
2024-04-13,-0.0813104412172547,-0.007605599274920202,-0.08528155022427544,-0.09180573834344033,3.316178584053504,-0.10807117614145655,2.609448557641721,0.0008511603732975077,0.0026106579879942534
2024-04-12,0.28548521421608397,-0.009404547283903502,-0.02112995054855501,-0.06978385538472487,2.7006518411703513,-0.13160017966160245,2.1353004982289003,-0.007266020173107703,0.30292340255576977
2024-04-11,0.004717316688489301,-0.024269527927721288,0.030192414838037217,0.2931319521101734,1.3103327254624146,-0.11049204002808923,0.9480702802274942,-0.02710852989411554,-0.22921778009603117
2024-04-10,-0.03739247179870333,-0.02474115484080203,0.03670008735701848,0.13872418911476259,1.4696400402144996,-0.1167493759192097,1.0873131498110205,-0.028219429736427663,-0.14281318235393137
2024-04-09,0.2371386215530127,-0.02980950914548973,0.05744032090907509,-0.03779306612736553,1.6147890223592458,-0.10508428654368837,1.194628802010775,-0.035304683396145,0.23556788164192827
2024-04-08,-0.06910379989276971,-0.025508109607713228,0.023255395160891243,0.18684024088687198,1.6866673218856534,-0.08111459704658117,1.2261977972042786,-0.027655654122665838,-0.20858791126715961
2024-04-07,0.045212049327785726,-0.04447777553495306,0.020510003127824215,-0.11111894825072995,0.2580845861791125,-0.05736592942126593,0.03857863071955649,-0.04624545947885453,0.12761791747196896
2024-04-06,-0.1268747073057195,-0.04412576730274649,0.06087277179006896,0.027183135482603583,1.6447456658800899,-0.05824160192589061,1.165943371197185,-0.04987727194393337,-0.13157618763393772
2024-04-05,0.004159715343569458,-0.036161199546572834,0.009285974047772204,-0.17914086099724885,4.063480846863959,-0.05872813728677344,3.132323413215751,-0.03686942910999334,0.14618381501209765
2024-04-04,-0.0652100573948803,-0.04499072013561321,-0.056275931524981684,0.011477366853698857,3.327351731447699,-0.05115942825619906,2.521344498847322,-0.039180503679220005,-0.06564149274249623
2024-04-03,-0.017774182038515985,-0.03986737816974066,0.01178864664582534,-0.03207063356226811,2.360575283477974,-0.058762292795467,1.7483278126379664,-0.04080119600741856,0.010123316598552024
2024-04-02,0.03335095043271012,-0.038253474925443634,-0.08044603108650702,-0.03431033924748447,3.519812234370744,-0.06482913719253738,2.7011320188033183,-0.03009759378981114,0.0562074640935597
2024-04-01,-0.04682530677283525,-0.019236464211563373,0.09971537751602144,0.018969507040209742,2.0698450835810025,-0.07585522703086875,1.533763813556558,-0.02896285161185308,-0.05567356145004966
2024-03-31,-0.03608035725894948,-0.029036552926749667,0.09116565650242515,-0.03171504292195039,0.6137034650915619,-0.09574809620055212,0.3577170861643277,-0.037863182759819106,-0.006022582808747519
2024-03-30,-0.12787252023860673,-0.042699294015538236,0.035466586671437886,-0.07348199804389183,0.7462050705780067,-0.09264841056099607,0.4644469121847099,-0.04595267049711907,-0.052320838613184914
2024-03-29,0.044190569105258995,-0.040566367777061414,0.021125719522024543,-0.15353627350033058,1.2739429461461413,-0.09639398516810965,0.9032649424995487,-0.04241727286742723,0.1604929768533149
2024-03-28,0.045562325214996875,-0.03151076685527489,0.06360420551696337,-0.002193804894027894,1.6468897208400355,-0.09747707350661457,1.2123875235424153,-0.03760423204482573,0.04122726548170014
