Date,Open,High,Low,Close,Volume,Marketcap,Vol/Cap,HL_spread,OH_spread
2024-04-30,3215.381183,3249.378485,2918.228869,3012.286744,18266894653,368000000000.0,0.0496383006875,331.14961600000015,203.09443899999997
2024-04-29,3262.340897,3285.468635,3116.199936,3215.42897,15032246816,392000000000.0,0.038347568408163266,169.2686990000002,46.911927000000105
2024-04-28,3252.245585,3351.176536,3249.149206,3262.774742,11379192678,398000000000.0,0.028590936376884424,102.02732999999989,-10.529156999999941
2024-04-27,3129.727002,3279.451266,3071.339988,3252.168176,11820785577,397000000000.0,0.029775278531486146,208.11127799999986,-122.44117400000005
2024-04-26,3156.384131,3166.188615,3103.104092,3130.164711,10622333862,382000000000.0,0.027807156706806283,63.08452299999999,26.2194199999999
2024-04-25,3139.624332,3190.976198,3074.804623,3156.509542,13989030260,385000000000.0,0.036335143532467536,116.17157499999985,-16.885209999999915
2024-04-24,3219.956972,3292.921746,3105.982109,3139.805269,14000234760,383000000000.0,0.03655413775456919,186.93963699999995,80.151703
2024-04-23,3201.588588,3264.419441,3154.589743,3219.911541,11054442653,393000000000.0,0.028128352806615776,109.82969800000001,-18.32295299999987
2024-04-22,3147.66359,3236.659144,3131.367493,3201.652057,12063858733,384000000000.0,0.031416298783854164,105.291651,-53.98846699999967
2024-04-21,3157.571008,3197.506402,3119.552108,3147.288474,9394387894,378000000000.0,0.024852878026455028,77.95429400000012,10.282533999999941
2024-04-20,3059.477948,3170.6728,3021.784838,3157.627204,9918642130,379000000000.0,0.026170559709762533,148.8879619999998,-98.1492559999997
2024-04-19,3065.953093,3127.115046,2868.795826,3059.278455,20399982867,367000000000.0,0.055585784378746596,258.31921999999986,6.674637999999959
2024-04-18,2984.705443,3094.842077,2956.127508,3066.02763,15183777035,368000000000.0,0.041260263682065215,138.71456899999976,-81.32218700000021
2024-04-17,3084.923489,3123.669772,2918.553592,2984.727628,17711869375,358000000000.0,0.04947449546089386,205.11617999999999,100.1958609999997
2024-04-16,3101.140572,3127.16099,2997.754754,3084.920165,19441391169,370000000000.0,0.05254430045675676,129.4062359999998,16.220406999999796
2024-04-15,3156.830173,3277.561626,3026.538852,3101.600446,21925843181,372000000000.0,0.05894043865860215,251.02277400000003,55.22972699999991
2024-04-14,3005.54764,3174.666604,2914.422807,3156.941967,25486284994,379000000000.0,0.06724613454881266,260.2437970000001,-151.39432700000043
2024-04-13,3242.940929,3299.663858,2862.393664,3004.900445,29930408174,361000000000.0,0.082909717933518,437.2701939999997,238.04048399999965
2024-04-12,3505.329736,3552.588991,3103.430083,3243.034955,22104869556,389000000000.0,0.056824857470437015,449.1589079999999,262.29478100000006
2024-04-11,3543.452188,3616.194237,3477.171217,3505.247854,14076734489,421000000000.0,0.03343642396437055,139.0230200000001,38.20433400000002
2024-04-10,3505.156036,3561.516269,3415.180336,3543.737133,16872482726,425000000000.0,0.03969995935529412,146.3359330000003,-38.58109700000023
2024-04-09,3695.341841,3724.922471,3455.107597,3505.163355,18279773833,421000000000.0,0.04341989033966746,269.8148739999997,190.1784859999998
2024-04-08,3453.498717,3727.616557,3409.5118,3695.292844,19055143129,444000000000.0,0.042916989029279276,318.1047569999996,-241.79412700000012
2024-04-07,3354.213768,3458.508235,3346.114717,3453.494569,9931108526,415000000000.0,0.023930381990361446,112.39351799999986,-99.28080099999988
2024-04-06,3318.864786,3397.592535,3308.983289,3354.183863,8956926798,403000000000.0,0.022225624808933003,88.60924600000044,-35.31907700000011
2024-04-05,3330.005829,3345.666465,3214.244077,3318.885169,15214447092,400000000000.0,0.03803611773,131.42238799999996,11.120660000000044
2024-04-04,3311.495373,3443.207469,3253.319235,3330.040594,14476330517,400000000000.0,0.0361908262925,189.888234,-18.545220999999856
2024-04-03,3277.32433,3368.111588,3205.649117,3311.441783,16010734587,398000000000.0,0.04022797634924623,162.46247100000028,-34.117453000000296
2024-04-02,3504.81833,3506.962851,3215.985127,3277.234699,22076539151,394000000000.0,0.056031825256345175,290.97772399999985,227.58363099999997
2024-04-01,3647.819702,3648.129226,3418.695299,3505.030039,16002098681,421000000000.0,0.03800973558432304,229.43392700000004,142.78966299999956
2024-03-31,3507.951548,3655.218996,3507.242781,3647.85638,10499881424,438000000000.0,0.02397233201826484,147.97621500000014,-139.90483200000017
2024-03-30,3511.827622,3566.084552,3489.902001,3507.944363,9389066783,421000000000.0,0.022301821337292162,76.18255099999988,3.8832589999997253
2024-03-29,3561.011815,3583.701439,3475.725472,3511.806166,12712701619,422000000000.0,0.03012488535308057,107.97596699999986,49.205648999999994
2024-03-28,3500.216139,3609.70527,3465.332354,3561.294058,16419674157,428000000000.0,0.038363724665887854,144.3729159999998,-61.07791899999984
2024-03-27,3587.313618,3664.382987,3460.393647,3500.115224,18753082145,420000000000.0,0.04465019558333334,203.98934000000008,87.19839400000001
2024-03-26,3591.085207,3678.789811,3545.428736,3587.505002,18505553577,431000000000.0,0.042936319204176336,133.36107500000026,3.5802050000002055
2024-03-25,3454.885664,3657.118918,3421.790497,3590.883773,18603921705,431000000000.0,0.04316455151972158,235.32842100000016,-135.9981090000001
2024-03-24,3336.666102,3470.34448,3301.277238,3454.636468,12156660941,415000000000.0,0.029293158893975903,169.06724200000008,-117.97036600000001
2024-03-23,3335.592459,3433.758157,3273.115386,3336.594078,13242137554,401000000000.0,0.033022786917705736,160.64277100000027,-1.0016190000001188
2024-03-22,3492.897954,3541.898287,3254.96928,3333.687991,20574952329,401000000000.0,0.05130910805236908,286.9290070000002,159.20996300000024
2024-03-21,3514.01748,3586.904915,3412.222704,3492.991332,22213647922,419000000000.0,0.05301586616229117,174.68221100000028,21.02614799999992
2024-03-20,3158.396844,3534.826446,3059.6549,3513.393032,36605316331,422000000000.0,0.0867424557606635,475.17154600000003,-354.9961880000001
2024-03-19,3518.347631,3546.582252,3149.286769,3157.618179,34166976701,379000000000.0,0.09015033430343009,397.29548300000033,360.72945200000004
2024-03-18,3642.298884,3642.496986,3456.091197,3517.98513,21162220224,423000000000.0,0.05002888941843971,186.4057889999999,124.31375399999979
2024-03-17,3523.02984,3676.263527,3414.172381,3642.413006,19938757095,437000000000.0,0.045626446441647595,262.0911460000002,-119.38316600000007
2024-03-16,3736.104905,3780.894495,3468.079304,3522.8602,20199855932,423000000000.0,0.04775379652955083,312.81519100000014,213.24470500000007
2024-03-15,3882.856819,3928.775574,3571.774698,3735.220255,33505075433,449000000000.0,0.07462154884855234,357.0008759999996,147.6365639999999
2024-03-14,4005.745187,4011.10277,3721.788672,3883.140356,25434810823,466000000000.0,0.054581139105150216,289.31409799999983,122.6048310000001
2024-03-13,3980.265151,4083.007249,3936.627189,4006.456952,22028114691,481000000000.0,0.04579649623908524,146.38005999999996,-26.19180099999994
2024-03-12,4066.690353,4092.284142,3831.889857,3980.273244,26917010932,478000000000.0,0.056311738351464434,260.39428499999985,86.41710899999998
2024-03-11,3881.237735,4087.04997,3745.125247,4066.44499,28806262507,488000000000.0,0.05902922644877049,341.9247230000001,-185.2072549999998
2024-03-10,3915.59061,3968.723751,3800.564417,3881.193189,15783924355,466000000000.0,0.03387108230686695,168.15933399999994,34.39742100000012
2024-03-09,3892.119246,3950.396448,3880.659028,3915.418867,11926623780,470000000000.0,0.025375795276595746,69.73741999999993,-23.29962099999966
2024-03-08,3874.830822,3998.826297,3828.363362,3892.061139,26135487051,467000000000.0,0.05596464036616702,170.46293500000002,-17.230317000000014
2024-03-07,3818.311055,3939.593997,3738.685303,3874.347702,22457177587,465000000000.0,0.04829500556344086,200.90869399999974,-56.0366469999999
2024-03-06,3554.067822,3901.434321,3502.802469,3819.226313,34938642613,459000000000.0,0.07611904708714597,398.631852,-265.15849100000014
2024-03-05,3631.92894,3828.159598,3224.119444,3554.964648,47706899137,427000000000.0,0.1117257591030445,604.0401540000003,76.96429199999966
2024-03-04,3489.340085,3641.459219,3446.017496,3630.433819,26772963830,436000000000.0,0.0614058803440367,195.4417229999999,-141.09373400000004
2024-03-03,3422.875228,3491.168524,3372.214128,3490.993637,13643324467,419000000000.0,0.03256163357279236,118.95439600000009,-68.11840900000016
2024-03-02,3436.159127,3459.747409,3398.898991,3422.049921,12024340617,411000000000.0,0.029256303204379563,60.84841800000004,14.109206000000086
2024-03-01,3341.965797,3452.626259,3341.851057,3435.053929,16880101987,413000000000.0,0.0408719176440678,110.77520200000026,-93.08813200000031
2024-02-29,3386.802669,3518.969143,3303.905366,3341.919603,28469171094,402000000000.0,0.07081883356716417,215.06377699999985,44.883066000000326
2024-02-28,3243.893191,3485.450847,3201.575922,3385.70397,32885894265,407000000000.0,0.080800723009828,283.8749250000001,-141.8107789999999
2024-02-27,3178.404967,3287.958052,3167.830539,3244.519247,21090315368,390000000000.0,0.054077731712820515,120.12751299999991,-66.11428000000024
2024-02-26,3112.529021,3197.375047,3037.954547,3178.993694,17504464351,382000000000.0,0.045823205107329845,159.42050000000017,-66.46467299999995
2024-02-25,2992.366715,3117.429025,2984.392995,3112.697353,14620450464,374000000000.0,0.03909211354010695,133.03602999999976,-120.33063799999991
2024-02-24,2921.962984,3003.195178,2907.700626,2992.386096,10701688842,360000000000.0,0.02972691345,95.49455200000011,-70.4231120000004
2024-02-23,2970.139557,2991.329535,2906.58375,2921.658309,12822717059,351000000000.0,0.036531957433048434,84.74578500000007,48.48124800000005
2024-02-22,2969.599789,3030.665975,2907.109335,2971.007328,18058908246,357000000000.0,0.05058517715966387,123.55663999999979,-1.4075390000002699
2024-02-21,3015.653275,3017.190395,2875.418381,2970.355582,18897136867,357000000000.0,0.05293315649019608,141.77201400000013,45.29769299999998
2024-02-20,2944.106548,3031.524467,2879.903418,3013.5036,20341598470,362000000000.0,0.05619226096685083,151.6210490000003,-69.3970519999998
2024-02-19,2881.296983,2983.370551,2860.263668,2943.574801,15163110589,354000000000.0,0.04283364573163842,123.10688299999993,-62.277818000000025
2024-02-18,2786.709724,2892.843582,2767.913153,2878.998155,23355830478,346000000000.0,0.06750240022543352,124.930429,-92.2884310000004
2024-02-17,2803.735724,2805.1286,2724.387076,2786.672672,17932379943,335000000000.0,0.05352949236716418,80.74152400000003,17.06305199999997
2024-02-16,2825.48064,2858.450331,2760.331014,2803.691413,17057114638,337000000000.0,0.05061458349554896,98.11931700000014,21.78922700000021
2024-02-15,2777.601433,2865.845452,2764.010484,2824.378942,23734481937,339000000000.0,0.07001322105309735,101.83496800000012,-46.77750900000001
2024-02-14,2641.685385,2786.89359,2621.025278,2777.902246,21448973822,334000000000.0,0.06421848449700598,165.86831200000006,-136.21686099999988
2024-02-13,2659.586219,2686.455045,2599.169353,2642.185304,18271237044,318000000000.0,0.05745672026415094,87.28569200000038,17.400914999999713
2024-02-12,2507.578911,2663.842746,2473.811953,2658.116021,13022696866,319000000000.0,0.04082350114733542,190.0307929999999,-150.53710999999976
2024-02-11,2501.129921,2537.679133,2495.214424,2507.570571,7347245813,301000000000.0,0.024409454528239203,42.46470900000031,-6.440650000000005
2024-02-10,2487.65034,2516.719639,2475.857636,2501.22831,6474444159,301000000000.0,0.02150978125913621,40.86200299999973,-13.577969999999823
2024-02-09,2419.773684,2522.72458,2419.362805,2487.515665,13634203177,299000000000.0,0.04559934172909699,103.36177499999985,-67.74198100000012
2024-02-08,2424.080136,2459.556745,2414.749577,2419.906523,9941841732,291000000000.0,0.03416440457731959,44.80716799999982,4.173612999999932
2024-02-07,2372.262714,2442.636324,2353.706125,2423.745054,9660628536,291000000000.0,0.03319803620618557,88.9301989999999,-51.48234000000002
2024-02-06,2298.955164,2389.826243,2296.788608,2372.201805,9520885493,285000000000.0,0.03340661576491228,93.03763500000014,-73.24664100000018
2024-02-05,2289.205448,2334.6767,2270.067949,2298.888905,7277068110,276000000000.0,0.026366188804347827,64.60875099999976,-9.683456999999635
2024-02-04,2296.11694,2309.011344,2272.304948,2289.546121,5438100035,275000000000.0,0.019774909218181817,36.70639600000004,6.570819000000029
2024-02-03,2307.98019,2327.346851,2293.538181,2296.038221,4647754021,276000000000.0,0.01683968848188406,33.80866999999989,11.941969000000427
2024-02-02,2303.705984,2323.053487,2282.230126,2308.03807,7186143091,277000000000.0,0.025942754841155234,40.823361000000205,-4.33208599999989
2024-02-01,2282.175301,2309.842478,2243.57182,2303.824822,8895583113,277000000000.0,0.03211401845848375,66.27065799999991,-21.649520999999822
2024-01-31,2343.558868,2349.611207,2264.443581,2282.544542,10807883277,274000000000.0,0.03944482947810219,85.16762599999993,61.01432599999998
2024-01-30,2317.435726,2388.870556,2298.28204,2344.493698,10173440062,282000000000.0,0.036076028588652484,90.5885159999998,-27.057972000000063
2024-01-29,2256.995249,2320.027365,2237.711551,2317.06412,8948195551,278000000000.0,0.03218775378057554,82.31581400000005,-60.068870999999945
2024-01-28,2268.1928,2306.898724,2242.683719,2257.208834,7296214994,271000000000.0,0.02692330256088561,64.21500500000002,10.983965999999782
